,politicalParty,results.ballotItems.id,contest_name,percent_of_ballot_item,label,precinctsParticipating,precinctsReporting
24,,,Jackson County: Arcade Fire Advisory Board Post 2,100.0,"<b>Douglas Martin (I)</b><br>1,449 votes",2,2
25,,,Jackson County: East Jackson Fire Advisory Board Post 2,100.0,"<b>Tony Allen (I)</b><br>1,679 votes",1,1
26,,,Jackson County: East Jackson Fire Advisory Board Post 4,100.0,"<b>Archie McCook (I)</b><br>1,695 votes",1,1
27,,,Jackson County: Harrisburg Fire Advisory Board Post 6,100.0,"<b>John Watson (I)</b><br>1,958 votes",2,2
28,,,Jackson County: Harrisburg Fire Advisory Board Post 7,100.0,"<b>Keith Ariail (I)</b><br>1,957 votes",2,2
29,,,Jackson County: Harrisburg Fire Advisory Board Post 8,100.0,"<b>Mike Merk (I)</b><br>1,957 votes",2,2
30,,,Jackson County: Jackson Trail Fire Advisory Board Post 1,100.0,"<b>Larry Banks (I)</b><br>6,769 votes",2,2
31,,,Jackson County: Jackson Trail Fire Advisory Board Post 2,100.0,"<b>Joshua A. Leblanc (I)</b><br>6,741 votes",2,2
32,,,Jackson County: Jackson Trail Fire Advisory Board Post 3,100.0,"<b>Ryan Woodard (I)</b><br>6,738 votes",2,2
33,,,Jackson County: Maysville Fire Advisory Board Post 3,100.0,<b>Guy Baker (I)</b><br>827 votes,1,1
34,,,Jackson County: Nicholson Fire Advisory Board Post 4,100.0,"<b>Josh Burkhalter (I)</b><br>2,707 votes",1,1
35,,,Jackson County: Nicholson Fire Advisory Board Post 5,100.0,"<b>Roger Brock (I)</b><br>2,709 votes",1,1
36,,,Jackson County: North Jackson Fire Advisory Board Post 5,100.0,"<b>Jon Johnson</b><br>4,008 votes",3,3
37,,,Jackson County: North Jackson Fire Advisory Board Post 6,100.0,"<b>Brett Funderburk</b><br>3,995 votes",3,3
38,,,Jackson County: North Jackson Fire Advisory Board Post 7,100.0,"<b>Willie Pittmon</b><br>4,005 votes",3,3
39,,,Jackson County: North Jackson Fire Advisory Board Post 8,100.0,"<b>Joe Elrod (I)</b><br>4,032 votes",3,3
40,,,Jackson County: Plainview Fire Advisory Board Post 2,100.0,"<b>Dwight Langford (I)</b><br>1,247 votes",2,2
41,,,Jackson County: Plainview Fire Advisory Board Post 3,100.0,"<b>Craig ""Buzzard"" Sewell (I)</b><br>1,235 votes",2,2
42,,,Jackson County: South Jackson Fire Advisory Board Post 3,100.0,"<b>Dean A. Stringer (I)</b><br>2,080 votes",1,1
43,,,Jackson County: South Jackson Fire Advisory Board Post 4,100.0,"<b>Johnny Stancil (I)</b><br>2,056 votes",1,1
44,,,Jackson County: South Jackson Fire Advisory Board Post 5,100.0,"<b>Kenny Rosser (I)</b><br>2,073 votes",1,1
45,,,Jackson County: West Jackson Fire Advisory Board Post 3,100.0,"<b>Tim Sweat (I)</b><br>7,989 votes",1,1
46,,,Jackson County: West Jackson Fire Advisory Board Post 4,100.0,"<b>Nathan Scott (I)</b><br>7,947 votes",1,1
47,,,Jackson County: West Jackson Fire Advisory Board Post 5,100.0,"<b>John Caffin (I)</b><br>7,960 votes",1,1
48,,,Jackson County: Soil and Water Oconee River District Supervisor,100.0,"<b>W. Dewey Johnson (I)</b><br>40,437 votes",4,4
49,,,Jackson County: TSPLOST,46.56455736295559,"<b>Yes</b><br>20,582 votes",4,4
50,,,Jackson County: TSPLOST,53.4354426370444,"<b>No</b><br>23,619 votes",4,4
51,,,Jackson County: Homestead Exemption HB 1003,80.341232801988,"<b>Yes</b><br>26,511 votes",4,4
52,,,Jackson County: Homestead Exemption HB 1003,19.658767198012,"<b>No</b><br>6,487 votes",4,4
53,,,Jackson County: Homestead Exemption HB 1004,79.59589267969527,"<b>Yes</b><br>26,433 votes",4,4
54,,,Jackson County: Homestead Exemption HB 1004,20.40410732030474,"<b>No</b><br>6,776 votes",4,4
55,,,Jackson County: Homestead Exemption HB 1461,79.28258688315242,"<b>Yes</b><br>34,767 votes",4,4
56,,,Jackson County: Homestead Exemption HB 1461,20.717413116847577,"<b>No</b><br>9,085 votes",4,4
57,,,Jackson County: Homestead Exemption HB 1068 - Jefferson,77.22156005827043,"<b>Yes</b><br>5,831 votes",2,2
58,,,Jackson County: Homestead Exemption HB 1068 - Jefferson,22.778439941729573,"<b>No</b><br>1,720 votes",2,2
59,,,Jackson County: Homestead Exemption HB 1460 - Commerce,75.6508875739645,"<b>Yes</b><br>2,557 votes",1,1
60,,,Jackson County: Homestead Exemption HB 1460 - Commerce,24.349112426035504,<b>No</b><br>823 votes,1,1
